path,filename,categories,subtype,tags,pages,size_bytes,sha256,duplicate_group,duplicate_of,explicit_version,source_document_id,pdf_created,modified_at,metadata_title,metadata_author,text_status,text_chars_first_3_pages,parse_error,sample
(CODBOT-SG02)简易二自由度云台/酷点机器人产品手册PPT(1).pdf,酷点机器人产品手册PPT(1).pdf,模块,产品目录,CODBOT-SG02,49,9904425,1861D2D2007D85760F4CF2EA65A37CF346CC740F0CC2B9CFA91832460C08C2FE,DUP-PDF-005,(CODBOT-SG02)简易二自由度云台/酷点机器人产品手册PPT.pdf,未标注,,2026-05-30,2026-07-09T22:56:38+08:00,,,可检索,596,,酷点机器人智能小车产品手册 https://www.ai-codbot.com 01. 公司简介 p3 02. 机器人底盘系列 p5 03. 智能移动反光锥系列 p13 05. 教育机器人系列 p19 06. 机器人配件系列 p32 07. 底盘控制器系列 p46 08. 联系我们 p49 04. ROS智能小车系列 p16 本手册内容仅供选型参考，具体参数以跟销售下单时为准 让创造，更酷一点 https://www.ai-codbot.com 技术酷点： 解决机器人和人工智能技术难点、创造技术亮点 创意酷点： 激发机器人和人工智能的创意火花 社区酷点： 打造机器人和人工智能爱好者的“酷”据点 武汉酷点机器人科技有限公司成立于 2020年， 是国内优秀的智能移动机器人底盘及机器人教育设 备完整解决方案商，集自主研发、生产销售为一体 的国家高新技术企业。公司在机器人线控底盘、导 航定位算法、机开发应用以及助方高发“器人控制器 等方面具备多项自主核心技术，并在相关方向已具 备近 30 篇专利、软著，和十余项商标。 经过不断的深耕与沉淀，公司已经逐步打造出包括 机器人线控底盘、机器人导航建图学习套件、机器 人域控制器及周边设备等产品，公司产品目前已经 广泛应用于国内多所高校和企业。未来我们将专注 于智能移动机器人和智能机器人教育设备的研究与 开发，致力于让机器人开发和学习更简单。
(CODBOT-SG02)简易二自由度云台/酷点机器人产品手册PPT.pdf,酷点机器人产品手册PPT.pdf,模块,产品目录,CODBOT-SG02,49,9904425,1861D2D2007D85760F4CF2EA65A37CF346CC740F0CC2B9CFA91832460C08C2FE,DUP-PDF-005,,未标注,,2026-05-30,2026-07-09T22:53:11+08:00,,,可检索,596,,酷点机器人智能小车产品手册 https://www.ai-codbot.com 01. 公司简介 p3 02. 机器人底盘系列 p5 03. 智能移动反光锥系列 p13 05. 教育机器人系列 p19 06. 机器人配件系列 p32 07. 底盘控制器系列 p46 08. 联系我们 p49 04. ROS智能小车系列 p16 本手册内容仅供选型参考，具体参数以跟销售下单时为准 让创造，更酷一点 https://www.ai-codbot.com 技术酷点： 解决机器人和人工智能技术难点、创造技术亮点 创意酷点： 激发机器人和人工智能的创意火花 社区酷点： 打造机器人和人工智能爱好者的“酷”据点 武汉酷点机器人科技有限公司成立于 2020年， 是国内优秀的智能移动机器人底盘及机器人教育设 备完整解决方案商，集自主研发、生产销售为一体 的国家高新技术企业。公司在机器人线控底盘、导 航定位算法、机开发应用以及助方高发“器人控制器 等方面具备多项自主核心技术，并在相关方向已具 备近 30 篇专利、软著，和十余项商标。 经过不断的深耕与沉淀，公司已经逐步打造出包括 机器人线控底盘、机器人导航建图学习套件、机器 人域控制器及周边设备等产品，公司产品目前已经 广泛应用于国内多所高校和企业。未来我们将专注 于智能移动机器人和智能机器人教育设备的研究与 开发，致力于让机器人开发和学习更简单。
2025竞赛题目列表（本科）/A题_能量回馈的变流器负载试验装置.pdf,A题_能量回馈的变流器负载试验装置.pdf,比赛规则,竞赛题目,2025;本科组,3,761507,C43E00A4C6313177A16B2048969DF6D980C892B7AECF31B44832DD535C6551AA,,,未标注,,2025-07-29,2025-07-29T16:29:06+08:00,楍牣獯景⁴潗摲ⴠ䄠ꋩ徘菨辇鯥袦髧颏뗦ꢙ듨붽꿨貪ꏨ꺽,ts4,可检索,1552,,A - 1 / 3 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职高专组参赛 队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身份的有效证 件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计制作，不得 以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 能量回馈的变流器负载试验装置（A题） 【本科组】 一、任务 设计并制作一个能量回馈的变流器负载试验装置 （简称试验装置） ， 其结构如图1所示。 变流器负载试验时， 受试变流器1（DC-AC） 将直流电变为交流电， 其输出通过连接单元与 变流器2（AC-DC） 相连， 变流器2将交流电转换成直流电， 并回馈至变流器1的输入端， 与直流电源共同给变流器1供电，从而实现节能。 图1 能量回馈的变流器负载试验装置原理图 图2 基本要求测试原理图 二、要求 1. 
2025竞赛题目列表（本科）/B题_单相有源电力滤波实验装置.pdf,B题_单相有源电力滤波实验装置.pdf,比赛规则,竞赛题目,2025;本科组,4,770634,9D2DEC1AEDD353D2ADB38A74F5C3D95DA03FB4D7162346D101919CD7E5C3952B,,,未标注,,2025-07-29,2025-07-29T16:35:55+08:00,Microsoft Word - Bé¢Ÿ_å“Łçł¸æœ›æº’çﬂµå−łæ»¤æ³¢å®žéª„è£–ç½®,ts4,可检索,2146,,B - 1 / 4 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 单相有源电力滤波实验装置（B 题） 【本科组】 一、 任务 设计并制作如图1所示单相有源电力滤波实验装置（简称装置） ，检测并显 示非线性负载电流iL及其谐波成分与含量，控制有源电力滤波器（APF）产生补 偿电流iF，降低网侧电流iS中谐波含量。非线性负载电路如图2所示，开关KD 用以切换半波、桥式整流，开关KC用以切换有、无电容滤波，测试时电容可在 1000~10000µF（电容额定电压不低于100V）范围内设置。 图1 单相有源电力滤波实验装置结构框
2025竞赛题目列表（本科）/C题_基于单目视觉的目标物测量装置.pdf,C题_基于单目视觉的目标物测量装置.pdf,比赛规则,竞赛题目,2025;本科组,4,796463,388C204BF489ABC6F15976E9526CBAECCB8E4EB678250CB28D0AC46EDAA3E722,,,未标注,,2025-07-29,2025-07-29T16:42:25+08:00,楍牣獯景⁴潗摲ⴠ䌠ꋩ徘鿥躺跥꺛꟨覧髧꺛ꃦꦉ뗦辇ꏨ꺽,ts4,可检索,2169,,C - 1 / 4 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 基于单目视觉的目标物测量装置（C 题） 【本科组】 一、 任务 设计制作基于单目视觉的目标物测量装置， 用于测量并显示基准线到目标物 的距离D（见说明） 、目标物平面（简称物面）上几何图形的边长或直径x，测量 系统组成如图1所示。测量电路和单目摄像头组成测量装置，如图2所示，由外 图2 测量装置组成框图 图1 基于单目视觉的目标物测量系统组成 （a）正视示意图 （b）俯视示意图 C - 2 / 4 部5V直流稳压电源供电。 二、要求 1. 基本要求 （1
2025竞赛题目列表（本科）/D题_简易以太网双绞线测试仪.pdf,D题_简易以太网双绞线测试仪.pdf,比赛规则,竞赛题目,2025;本科组,3,629696,728EDEE8D3E2691F7AD0AEA8051AE12E7D8C22325E0411EDBF2F8C3A0F8BAE89,,,未标注,,2025-07-29,2025-07-29T16:46:01+08:00,Microsoft Word - Dé¢Ÿ_ç®•æŸﬁä»¥å¤ªç½‚å‘„ç»žçº¿æµ‰è¯Łä»ª,ts4,可检索,2017,,D - 1 / 3 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 简易以太网双绞线测试仪（D题） 【本科组】 一、任务 设计并制作一个简易以太网双绞线测试仪（简称测试仪），如图1所示。待测 以太网双绞线 （简称线缆） 通过RJ45连接器与测试仪连接。 线缆双端接入测试仪， 测量线缆的线对连接关系（直连、交叉）、类型(非屏蔽双绞线UTP、双屏蔽双绞 线SFTP)、直流电阻，以及交流衰减；线缆单端接入测试仪，测量线缆的长度和 短路位置。测试仪由不大于6V的单电源供电。 以太网双绞线测试仪 端口1端口2 以太网双绞线测试仪 
2025竞赛题目列表（本科）/E题_简易自行瞄准装置.pdf,E题_简易自行瞄准装置.pdf,比赛规则,竞赛题目,2025;本科组,4,834451,893AEE9644CE3367780AE32FC5658043382FA28AB9118C450F00AD4F71AD939C,,,未标注,,2025-07-29,2025-07-29T16:52:46+08:00,Microsoft Word - Eé¢Ÿ_ç®•æŸﬁè⁄ªè¡„çž—å⁄ƒè£–ç½®,ts4,可检索,2047,,E - 1 / 4 100cmA4紫外感光靶纸 ABCD图1 简易自行瞄准装置场景图 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 简易自行瞄准装置（E 题） 【本科组】 一、 任务 设计制作一个简易自行瞄准装置，该装置包括自动寻迹小车及瞄准模块两部 分。自动寻迹小车行驶必须采用TI MSPM0系列MCU（简称MSPM0）控制（包 括巡迹、电机控制） ；瞄准模块以小车为载体，利用二维云台控制蓝紫激光笔发 射激光的方向，使激光光斑落在目标靶上，靶上光斑直径≤0.5cm。要求MSPM0 控制器和瞄准模块的电源分别由两个独立
2025竞赛题目列表（本科）/F题_简易自动接收机.pdf,F题_简易自动接收机.pdf,比赛规则,竞赛题目,2025;本科组,2,648395,13345C5DA97868E2369026095F426A87B100D9D13B32AE26EBCC948113D41D05,,,未标注,,2025-07-29,2025-07-29T16:55:39+08:00,Microsoft Word - Fé¢Ÿ_ç®•æŸﬁè⁄ªå−¨æ”¥æﬂ¶æœº,ts4,可检索,1577,,F - 1 / 2 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身份 的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计制 作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参赛 队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 简易自动接收机（F 题） 【本科组】 一、 任务 设计并制作一台简易自动接收机，自动搜索并接收88MHz~108MHz频率范 围内的调频或调幅信号。接收机接收的信号由射频信号源产生，载波频率调节步 进为100kHz，调制信号的频率范围为300Hz~3400Hz。接收机输出端接8Ω负载 电阻。自动识别调制方式，解调输出信号用示波器观察，波形应无明显失真。 二、 要求 1. 基本要求 射频信号源载波电平范围为85dBm~60dBm。 （1） 搜索并解调调
2025竞赛题目列表（本科）/G题_电路模型探究装置.pdf,G题_电路模型探究装置.pdf,比赛规则,竞赛题目,2025;本科组,3,557862,E12E1FAFC1BE88B06817EC3E91597A41809D92F070F9AF0F933114741C3EFC8A,,,未标注,,2025-07-29,2025-07-29T16:59:45+08:00,Microsoft Word - Gé¢Ÿ_çﬂµè·¯æ¨¡åž‰æ”¢ç©¶è£–ç½®,ts4,可检索,2419,,G - 1 / 3 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职高专组参赛队 在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3） 参赛者必须是有正式学籍的全日制在校本、 专科学生， 应出示能够证明参赛者学生身份的有效证件 （如 学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计制作，不得以任 何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 电路模型探究装置（G题） 【本科组】 一、任务 设计并制作RC有源滤波电路 （简称已知模型电路） 和电路模型探究装置 （简称探究装置） 。 基本要求中，探究装置可自动调节本身的输出信号并加给“已知模型电路” ，使该电路按要求 输出信号； 发挥部分中， 探究装置可对测评现场提供的 “未知模型电路” 进行自主学习、 建模， 并根据该电路输入端的信号推理生成与该电路相同的输出信号。 二、要求 1．基本要求 （1） 在单独的电路板上搭建电压传递函数为 𝐻(
2025竞赛题目列表（本科）/H题_野生动物巡查系统.pdf,H题_野生动物巡查系统.pdf,比赛规则,竞赛题目,2025;本科组,4,1165586,F17233BA31DFD7ED4AE4EA63FE2D9E642318BF2AD357360B92DB6E6F3FE7BD4B,,,未标注,,2025-07-29,2025-07-29T17:05:37+08:00,楍牣獯景⁴潗摲ⴠ䠠ꋩ徘蟩龔諥ꦉ럥ꖟ돧龻,ts4,可检索,2185,,H - 1 / 4 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 野生动物巡查系统（H 题） 【本科组】 一、任务 用多旋翼自主飞行无人机巡查450cm×350cm区域（分成63个50cm× 50cm方格） ，识别、统计区域内野生动物类型(如象、虎、狼、猴、孔雀等)、 所在位置及各种动物的数量。巡查时不得飞越灰色矩形禁飞区，禁飞区由数个 连续方格组成，在测试时现场给出这些方格的代码，见图1。 巡查系统由无人机及地面站构成，地面站需包含但不限于微控制器、不小 于6吋的显示屏、按键输入设备；但不允许使用通用键盘和PC机。无
2025竞赛题目列表（高职高专）/I题_非接触式控制盘.pdf,I题_非接触式控制盘.pdf,比赛规则,竞赛题目,2025;高职高专组,3,1420725,247741617B94B2F58E14632938928D43AA761C6252D39D1F181B313A0E6AF715,,,未标注,,2025-07-29,2025-07-29T17:38:00+08:00,Microsoft Word - Ié¢Ÿ_éšžæ”¥è§¦å¼‘æ”§å‹¶çłŸ,ts4,可检索,1967,,I - 1 / 3 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 非接触式控制盘（I 题） 【高职高专组】 一、任务 设计并制作一个非接触式控制盘。控制盘由操作面板、显示器及测控模块组 成，控制盘的负载为直流风扇，组成结构如图1所示，其中，操作面板上的S1、 S2、S3、S4为漫反射式光电开关，S5为自制超声波测距模块，操作面板尺寸不 大于40cm×40cm，直流风扇的最高工作电压为12V。 图1非接触式控制盘的组成结构图 控制盘通过挥手形式完成启动/停止、正转/反转、工作电压调整、运行时间设 定和组合操作功能。显示器
2025竞赛题目列表（高职高专）/J题_超声信标定位系统.pdf,J题_超声信标定位系统.pdf,比赛规则,竞赛题目,2025;高职高专组,3,596061,69E718C11900DD5838169D0313DCF65C5B59D11A69B392E3FE6F612459ECE7B4,,,未标注,,2025-07-29,2025-07-29T17:28:41+08:00,楍牣獯景⁴潗摲ⴠ䨠ꋩ徘뛨낣뿤螠껥趽돧龻,ts4,可检索,2034,,J - 1 / 3 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高职 高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 超声信标定位系统（J 题） 【高职高专组】 一、任务 设计并制作超声信标定位系统。系统由声源信标装置（简称信标）和定位装 置两部分构成。 测试场地是平整地面上一个圆心角90、 半径300cm的扇形区域， 如图1所示。 信标放置在图1中的扇环区域，外圆半径300cm，内圆半径150cm。定位装 置放置在圆心O点周围，通过接收和分析处理来自信标的超声信号，确定信标 所在位置。 图 1 声源信标和定位装置测试场地示意图 J - 2 / 3 二、要求 1．基本
2025竞赛题目列表（高职高专）/K题_自动避障小车.pdf,K题_自动避障小车.pdf,比赛规则,竞赛题目,2025;高职高专组,3,598230,C765CCE608CD070996686833D7B93311157BD27C1337830740C7AAD06F359628,,,未标注,,2025-07-29,2025-07-29T17:31:46+08:00,Microsoft Word - Ké¢Ÿ_è⁄ªå−¨é†¿éıœå°‘è½¦,ts4,可检索,1924,,K - 1 / 3 2025年全国大学生电子设计竞赛试题 参赛注意事项 （1）7月30日8:00竞赛正式开始。本科组参赛队只能在【本科组】题目中任选一题；高 职高专组参赛队在【高职高专组】题目中任选一题，也可以选择【本科组】题目。 （2）参赛队认真填写《登记表》内容，填写好的《登记表》交赛场巡视员暂时保存。 （3）参赛者必须是有正式学籍的全日制在校本、专科学生，应出示能够证明参赛者学生身 份的有效证件（如学生证）随时备查。 （4）每队严格限制3人，开赛后不得中途更换队员。 （5）竞赛期间，可使用各种图书资料和网络资源，但不得在学校指定竞赛场地外进行设计 制作，不得以任何方式与他人交流，包括教师在内的非参赛队员必须迴避，对违纪参 赛队取消评审资格。 （6）8月2日20:00竞赛结束，上交设计报告、制作实物及《登记表》 ，由专人封存。 自动避障小车（K 题） 【高职高专组】 一、 任务 制作一辆自动避障小车，从测试场地边墙入口A驶入，按具体任务要求绕 过场地内的圆柱障碍，在规定时间内从出口C驶出。测试场地如图1所示，为 边长2米的正方形，四周有边墙围挡，两侧有入口A和出口C，4个白色、5个 黑色圆柱用圆柱座固定在场地上作为障碍物。 200cm 50cm200cmAC出发线 边墙50cm 1行 2行 3行 1列 2列 3列 准备区 白色圆柱 黑色圆柱 图1 自动避障小车测试场地示意图 二
3507.pdf,3507.pdf,芯片,芯片数据手册,LP-MSPM0G3507;MSPM0G3507,119,5347267,47001FF4433B1AA1EDB1B4A4509D624A0816618DA1EF531BC1BB09FC403CE280,,,Rev. C,SLASEX6C,2026-06-19,2026-07-09T23:21:39+08:00,MSPM0G350x Mixed-Signal Microcontrollers With CAN-FD Interface datasheet (Rev. C),"Texas Instruments, Incorporated [SLASEX6,C ]",可检索,7864,,"MSPM0G350x Mixed-Signal MicrocontrollersWith CAN-FD Interface 1 Features • Core – Arm® 32-bit Cortex®-M0+ CPU with memory protection unit, frequency up to 80MHz • Operating characteristics – Extended temperature: –40°C up to 125°C – Wide supply voltage range: 1.62V to 3.6V • Memories – Up to 128KB of flash memory with error correction code (ECC) – Up to 32KB of SRAM with hardware parity • High-performance analog peripherals – Two simultaneous sampling 12-bit 4Msps analog-to-digital converters (ADCs) with up to 17 external channels • 14-bit effective resolution at 250ksps with hardware averagin"
BoostXL-DRV8301 硬件用户指南.pdf,BoostXL-DRV8301 硬件用户指南.pdf,开发板;芯片;模块,用户指南,LAUNCHXL-F28027;BOOSTXL-DRV8301;C2000;DRV8301,13,4247340,6DC8F533DCF9CB0D03380436B93D0558D43654A361FCCB5D2A223F94630E0B53,,,未标注,SLVU974,2013-10-31,2026-07-02T14:16:53+08:00,BOOSTXL-DRV8301 Hardware User's Guide,"Texas Instruments, Incorporated [SLVU974,*]",可检索,4759,,User's Guide SLVU974 – October 2013 BOOSTXL-DRV8301 Hardware User's Guide This user's guide details the hardware systems and operation of the Booster Pack for the BOOSTXL- DRV8301 Motor Drive. Contents 1 BOOSTXL-DRV8301 PCB (3-D Views) .................................................................................. 2 2 Introduction to the BOOSTXL-DRV8301 ................................................................................. 3 2.1 Features ............................................................................................................. 3 2.2 Pinout .....................
LAUNCHXL-F28027 C2000.pdf,LAUNCHXL-F28027 C2000.pdf,开发板;芯片,用户指南,LAUNCHXL-F28027;C2000;2000,14,419675,E3A81B752BA55B5ABC77E819EC4C249E6E1CA6C74144EC6C37448C0EBF7F1296,,,Rev. C,SPRUHH2C,2019-03-20,2026-07-02T14:17:49+08:00,LAUNCHXL-F28027 C2000 Piccolo LaunchPad experimenter kit (Rev. C),"Texas Instruments, Incorporated [SPRUHH2,C ]",可检索,8000,,"1SPRUHH2C – July 2012 – Revised March 2019 Submit Documentation Feedback Copyright © 2012–2019, Texas Instruments Incorporated LAUNCHXL-F28027 C2000 Piccolo LaunchPad Experimenter Kit User's Guide SPRUHH2C – July 2012 – Revised March 2019 LAUNCHXL-F28027 C2000 Piccolo LaunchPad Experimenter Kit Contents 1 LAUNCHXL-F28027 Overview............................................................................................. 1 2 Installation .................................................................................................................... 2 3 Getting Started with the LAUNCHXL-F28"
MCU JTAG.pdf,MCU JTAG.pdf,芯片;模块,调试指南,XDS110;C2000,22,1092830,EAD47D3D5CB5C4BE13D610F7470BC925CC97E2444C56F01D84B3DF37A206EC85,,,Rev. D,,2026-05-12,2026-07-09T23:26:19+08:00,C2000™ MCU JTAG 连接调试 (Rev. D),"Texas Instruments, Incorporated [ZHCAC06,D ]",可检索,6945,,"Application Note C2000™ MCU JTAG 连接调试 Matthew Pate, Matt Kukucka, Benjamin Collier, and Nabil Saheb 摘要 联合测试行动组 (JTAG) 协议是在产品开发、仿真和应用调试期间与微控制器 (MCU) 进行通信的主要方式。所有 德州仪器 (TI) C2000™ 器件均支持 JTAG 仿真，而且 C2000 评估产品（如 controlCARD 和 LaunchPad™ 开发套 件）包含板载 JTAG 仿真。本应用报告简要概述 JTAG 的实现，并介绍在使用 Code Composer Studio™ 软件时用 于解决常见 JTAG 连接错误的步骤。 如果您在使用 JTAG 与 C2000™ 器件进行通信时遇到问题，TI 强烈建议用户在通过 TI 的 E2E™ 论坛等平台寻求 帮助之前遵循本调试指南。作为筛选，TI 支持人员会询问您对本指南的使用情况。 内容 1 什么是 JTAG？.............................................................................................................................................................."
MSP-LITO-G3507 Evaluation Module.pdf,MSP-LITO-G3507 Evaluation Module.pdf,开发板;芯片,用户指南,LP-MSPM0G3507;MSP-LITO-G3507;XDS110;MSPM0G3507,19,1069899,E20F4496CFD8E03AC7B26FB0C6AD3D895342DEBD41077B87DCC02D4D28633EE1,,,未标注,SLVUDA3,2025-07-11,2026-07-09T23:27:23+08:00,MSP-LITO-G3507 Evaluation Module User's Guide,"Texas Instruments, Incorporated [SLVUDA3,*]",可检索,8000,,"EVM User's Guide: MSP-LITO-G3507 Evaluation Module Description The MSP-LITO-G3507 Evaluation Module is an easy- to use evaluation module for the MSPM0G3507 microcontroller (MCU). The EVM is a small, complete, and breadboard-friendly board which contains the basic components needed for a complete MSPM0G3507-based system. Different from the LP-MSPM0G3507, this EVM is a minimum MSPM0G3507 system board because this EVM doesn't contain special function module such as the onboard debug probe, thermistor, light sensor and other analog component. However, this EVM contains an onboard button and LED fo"
MSPM0G3507.pdf,MSPM0G3507.pdf,开发板;芯片,用户指南,LP-MSPM0G3507;XDS110;MSPM0G3507,25,1815326,AE6F84C7610B1845213A4780E0F44CE8B934465B17B302EDF289B2C9BC9FFDCA,,,Rev. D,SLAU873D,2024-10-31,2026-07-09T23:20:05+08:00,MSPM0G3507 LaunchPad Development Kit User's Guide (LP-MSPM0G3507) (Rev. D),"Texas Instruments, Incorporated [SLAU873,D ]",可检索,8000,,"User's Guide MSPM0G3507 LaunchPad Development Kit (LP‑MSPM0G3507) ABSTRACT The MSPM0G3507 LaunchPad™ development kit is an easy-to-use evaluation module for the MSPM0G3507 microcontroller (MCU). The LaunchPad kit contains everything needed to start developing on the MSPM0Gxxxx microcontroller platform, including an onboard debug probe for programming, debugging, and EnergyTrace™ technology. The board also features onboard buttons, LEDs, an RGB LED, a light sensor, and a temperature sensor. The following figure shows the LP-MSPM0G3507 LaunchPad Development Kit. MSPM0G3507 LaunchPad Development "
